test_id,guid,test_date,received_date,desktop_device_id,platform,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,isp_name,is_isp,connection_type,location_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,postal_code,client_ipv6_address,km_between
126554537,"054E9CDBA7DB4D12B20E015D9FB50FDD","2019-09-01 00:07:10","2019-09-01 00:07:32","1031962","5","113.65.xxx.xxx",149579,16943,2,"Guangzhou","CN","CN",23.1333,113.2667,"ChinaTelecom-GZ","China Telecom Guangdong","1","22","2","China","CN","Guangdong","GD","Guangzhou",23.116,113.250,1.56439,"Guangzhou, Guangdong, China","Guangzhou","locality","China","CN","Guangdong","","","","",2.51484
126554538,"74A7289EE56F4FCFB40B69E3FBD9BAB1","2019-09-01 00:06:54","2019-09-01 00:07:32","4289413","5","180.151.xxx.xxx",71613,65296,2,"Gurugram","IN","IN",28.4595,77.0266,"Ultranet Infotech Solution Pvt Ltd","Shyam Spectra Pvt","1","2","2","India","IN","Haryana","HR","Gurgaon",28.466,77.033,0.643406,"Gurgaon, Haryana 122001, India","Gurgaon","locality","India","IN","Haryana","Gurgaon","","122001","",1.03431
126554539,"7199158B75E94CB2AE930F86324208CB","2019-09-01 00:07:33","2019-09-01 00:07:33","2123497","4","82.27.xxx.xxx",381732,36820,10,"Bromley","Great Britain","GB",51.4022,0.0185,"Virgin Media","Virgin Media","1","2","1","United Kingdom","GB","England","ENG","London",51.514,-0.094,9.15339,"London SE6, UK","London","locality","United Kingdom","GB","England","Greater London","","SE6","",14.7146
126554540,"D82B78FBE64C43E5A1E998D1C318D2A6","2019-09-01 00:07:00","2019-09-01 00:07:34","971775","5","185.114.xxx.xxx",40090,74457,4,"Donetsk","UA","UA",48.0028,37.8053,"Ugletele.com","Republic Operator of Networks G.O.","0","2","2","Ukraine","UA","Donetsk Oblast","14","Donetsk",48.000,37.800,0.312629,"Donetsk, Donetsk Oblast, Ukraine","Donetsk","locality","Ukraine","UA","Donetsk Oblast","Donets'ka city council","","83000","",0.502568
126554541,"C0A2819706434936B6327DE90DA7AB3F","2019-09-01 00:07:01","2019-09-01 00:07:34","8394994","5","137.59.xxx.xxx",140040,114065,62,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT Indosat Tbk","PT. Cross Network Indonesia","1","22","2","Indonesia","ID","UNKNOWN","??",\N,-6.175,106.828,0.40704,"Indonesia","Indonesia","country","Indonesia","ID","","","","","",0.654338
126554542,"946EB3D50F2B4B1C9260F57E86A964C6","2019-09-01 00:07:35","2019-09-01 00:07:35","1664686","4","58.65.xxx.xxx",3263,5813,45,"Lahore","Pakistan","PK",31.5395,74.3035,"Wateen Telecom","Cyber Internet Services (pvt.)","1","2","2","Pakistan","PK","Punjab","PB","Faisalabad",31.416,73.083,72.4801,"Faisalabad 38000, Pakistan","Faisalabad","locality","Pakistan","PK","Punjab","Faisalabad District","","","",116.516
126554543,"FBD3C4914E3F4C99B1E88EE84B201D0F","2019-09-01 00:08:37","2019-09-01 00:07:35","2005575","5","62.141.xxx.xxx",31899,2686,19,"Świdnica","Poland","PL",50.8500,16.4833,"Limonka.pl","Multimedia Polska S.A.","1","22","2","Poland","PL","Lower Silesian Voivodeship","DS","Swidnica",50.841,16.479,0.602506,"58, Poland","Swidnica","locality","Poland","PL","Lower Silesian Voivodeship","Świdnica County","Świdnica","58","",0.96856
126554544,"1FA1BB54C05C49CFA9FB108464A1C261","2019-09-01 00:07:04","2019-09-01 00:07:37","933867","5","176.106.xxx.xxx",11895,12993,60,"Ivanovo","Russian Federation","RU",56.9967,40.9819,"MTT Connect","Net By Net Holding LLC","1","22","2","Russia","RU","Ivanovo Oblast","IVA","Ivanovo",56.997,40.971,0.397031,"Ivanovo, Ivanovo Oblast, Russia","Ivanovo","locality","Russia","RU","Ivanovo Oblast","gorod Ivanovo","","153000","",0.638249
126554545,"47A03A53E38A4CA59FA015CA484A6AA6","2019-09-01 00:07:38","2019-09-01 00:07:38","1510386","4","93.180.xxx.xxx",60339,8126,11,"Sarajevo","Bosnia and Herzegovina","BA",43.5123,18.2448,"TELEMACH BH","Telemach d.o.o. Sarajevo","1","2","2","Bosnia and Herzegovina","BA","Federation of Bosnia and Herzegovina","BIH","Mostar",43.343,17.808,24.8575,"Mostar 88000, Bosnia and Herzegovina","Mostar","locality","Bosnia and Herzegovina","BA","Federation of Bosnia and Herzegovina","Herzegovina-Neretva Canton","Mostar","88000","",39.9597
126554546,"9EEE181C65814A3785997212346DE070","2019-09-01 00:07:08","2019-09-01 00:07:38","4941616","5","68.40.xxx.xxx",942391,51982,9,"Detroit, MI","United States","US",42.3314,-83.0458,"Comcast","Comcast Cable","1","22","2","United States","US","Michigan","MI","Ann Arbor",42.277,-83.740,35.7532,"Ann Arbor, MI, USA","Ann Arbor","locality","United States","US","Michigan","Washtenaw County","","48103","",57.4751
126554547,"573E0A20149F47EA9B6346D5E95E1968","2019-09-01 00:07:38","2019-09-01 00:07:38","2998880","4","37.188.xxx.xxx",31206,14100,106,"London","United Kingdom","GB",51.5171,-0.1062,"Vodafone UK","Rackspace Ltd.","0","2","2","United Kingdom","GB","UNKNOWN","??",\N,51.496,-0.122,1.59281,"United Kingdom","United Kingdom","country","United Kingdom","GB","","","","","",2.56053
126554548,"9A3341B0AF074D0D8981221E405A82B2","2019-09-01 00:06:36","2019-09-01 00:07:40","8418795","5","171.79.xxx.xxx",16851,442,513,"New Delhi","India","IN",28.6100,77.2300,"Powergrid Corporation of India Limited","Airtel Broadband","1","2","1","India","IN","Delhi","DL","Delhi",28.666,77.216,4.00426,"New Delhi, Delhi 110001, India","New Delhi","locality","India","IN","Delhi","","","110001","",6.43706
126554549,"629971302829425EA3CF841F3824DE46","2019-09-01 00:07:01","2019-09-01 00:07:40","7983613","5","110.39.xxx.xxx",1325,523,138,"Islamabad","Pakistan","PK",33.7167,73.0667,"Jazz","Wateen Telecom","1","2","2","Pakistan","PK","Punjab","PB","Jhelum",32.933,73.733,66.4877,"Jhelum, Pakistan","Jhelum","locality","Pakistan","PK","Punjab","Jhelum","","","",106.882
126554550,"BCAD9512B9BD4BABADEC88FCD1B1FCA3","2019-09-01 00:07:02","2019-09-01 00:07:40","8426588","5","1.179.xxx.xxx",12722,24505,15,"Bangkok","Thailand","TH",13.7500,100.4833,"TOT Public Company Limited","TOT","1","22","2","Thailand","TH","UNKNOWN","??",\N,13.750,100.466,1.11543,"Thailand","Thailand","country","Thailand","TH","","","","","",1.79311
126554551,"B3B0BB41E5EA4B44A4B977FA47E2E090","2019-09-01 00:07:08","2019-09-01 00:07:41","8348519","5","37.113.xxx.xxx",59262,90414,1,"Chelyabinsk","Russian Federation","RU",55.1667,61.4000,"DOM.RU","JSC ER-Telecom Holding","1","2","2","Russia","RU","Chelyabinsk Oblast","CHE","Chelyabinsk",55.154,61.429,1.44942,"Chelyabinsk, Chelyabinsk Oblast, Russia","Chelyabinsk","locality","Russia","RU","Chelyabinsk Oblast","gorod Chelyabinsk","","454007","",2.33001
126554552,"D7B96C983EFB4D68A27A30B81AA81770","2019-09-01 00:06:37","2019-09-01 00:07:41","8106568","4","88.121.xxx.xxx",356,0,77,"Paris","France","FR",48.8742,2.3470,"Extragornax","UNKNOWN","","2","2","France","FR","Normandy","NOR","Boos",49.383,1.200,62.7312,"","","","","","","","","","",100.844
126554553,"30C80BF84C35439D8A5838A5BCD1CEC4","2019-09-01 00:07:07","2019-09-01 00:07:41","8426567","5","24.7.xxx.xxx",76746,12921,15,"San Francisco, CA","United States","US",37.7749,-122.4194,"Comcast","Comcast Cable","1","2","1","United States","US","California","CA","Half Moon Bay",37.443,-122.412,22.9193,"Half Moon Bay, CA, USA","Half Moon Bay","locality","United States","US","California","San Mateo County","","94019","",36.8439
126554554,"ED27FDE522D54A2C83B02FCDFAFC095E","2019-09-01 00:07:09","2019-09-01 00:07:43","8426589","5","126.66.xxx.xxx",336938,496950,4,"Tokyo","Japan","JP",35.6833,139.6833,"OPEN Project (via 20G SINET)","Softbank BB","1","22","2","Japan","JP","Chiba Prefecture","12","Honcho",35.965,139.967,25.1974,"Funabashi, Chiba Prefecture, Japan","Funabashi","locality","Japan","JP","Chiba Prefecture","","","273-0005","",40.5061
126554555,"696DB1C91058412081FDA106044A3FAD","2019-09-01 00:07:08","2019-09-01 00:07:43","8421130","5","94.114.xxx.xxx",65055,15503,8,"Frankfurt","Germany","DE",50.1109,8.6821,"31173 Services AB","Unitymedia","1","22","2","Germany","DE","Hesse","HE","Dietzenbach",50.016,8.783,7.91508,"Dietzenbach, Germany","Dietzenbach","locality","Germany","DE","Hesse","Darmstadt","Offenbach","63128","",12.7239
126554556,"599AC0B670C347BE9BFFA814800917B1","2019-09-01 00:07:10","2019-09-01 00:07:44","8425519","5","180.222.xxx.xxx",394547,42121,7,"Melbourne","Australia","AU",-37.8136,144.9631,"Hostcentral","iiNet Limited","1","22","1","Australia","AU","Victoria","VIC","Highton",-38.170,144.311,43.2653,"Highton VIC 3216, Australia","Highton","locality","Australia","AU","Victoria","Greater Geelong City","","3216","",69.5512
126554557,"AC695E258A2C44B6874C2830318585BA","2019-09-01 00:07:45","2019-09-01 00:07:45","1998674","4","94.25.xxx.xxx",545,2524,134,"Surgut","Russian Federation","RU",61.2667,73.4000,"METROSET","Yota","1","22","2","Russia","RU","Khanty-Mansi Autonomous Okrug","KHM","Surgut",61.250,73.416,1.28181,"Surgut, Khanty-Mansi Autonomous Okrug, Russia","Surgut","locality","Russia","RU","Khanty-Mansi Autonomous Okrug","gorod Surgut","","628403","",2.06058
126554558,"30A4CF08B63F4EC4AD843E3CF72D9FD8","2019-09-01 00:07:26","2019-09-01 00:07:45","7625437","4","79.42.xxx.xxx",0,0,40,"Aversa","Italy","IT",40.9667,14.2000,"YouCall","UNKNOWN","","2","2","Italy","IT","Campania","72","Aversa",40.966,14.200,0,"","","","","","","","","","",0
126554559,"F60640F0826E43A19156F16C7366C135","2019-09-01 00:07:45","2019-09-01 00:07:45","3969486","4","64.53.xxx.xxx",198747,43439,15,"Schaumburg, IL","United States","US",42.0334,-88.0834,"Vinakom Communications","WideOpenWest","1","2","1","United States","US","Illinois","IL","Arlington Heights",42.088,-87.986,6.28048,"Arlington Heights, IL, USA","Arlington Heights","locality","United States","US","Illinois","Cook County","Elk Grove Township","60005","",10.0962
126554560,"48F576CAB2F64667A5FCD0787EB5DD94","2019-09-01 00:07:46","2019-09-01 00:07:46","7071636","4","49.37.xxx.xxx",79675,84754,116,"Imphal","India","IN",24.8170,93.9368,"SKAY Broadband Service","Jio","1","2","1","India","IN","Manipur","MN","Imphal",24.816,93.950,0.828919,"Imphal, Manipur, India","Imphal","locality","India","IN","Manipur","Imphal East","","795001","",1.33253
126554561,"3286246B110D4B209491CDBE2ED6C8EA","2019-09-01 00:07:46","2019-09-01 00:07:46","4518821","4","2.101.xxx.xxx",22271,9316,48,"Douglas","Isle of Man","IM",54.1675,-4.4824,"Manx Telecom","TalkTalk","1","2","1","United Kingdom","GB","Ards and North Down","AND","Groomsport",54.666,-5.616,57.2406,"Bangor BT19, UK","North Down","administrative_area_level_2","United Kingdom","GB","Northern Ireland","North Down","","BT19","",92.0172
126554562,"608E919E5E1D4CBA9093DA766923B9C8","2019-09-01 00:07:09","2019-09-01 00:07:46","8426590","5","176.53.xxx.xxx",4330,3000,75,"Istanbul","Turkey","TR",41.0136,28.9550,"Doruknet","Radore Veri Merkezi Hizmetleri A.S.","0","2","2","Turkey","TR","İstanbul","34","Istanbul",41.018,28.964,0.613184,"Turkey","Turkey","country","Turkey","TR","","","","","",0.985726
126554563,"2CDE1F26AF4942FD87BA1F52710E6A86","2019-09-01 00:07:14","2019-09-01 00:07:47","5321693","5","82.12.xxx.xxx",214674,20236,14,"Brentford","Great Britain","GB",51.4872,-0.3104,"Virgin Media","Virgin Media","1","22","1","United Kingdom","GB","Portsmouth","POR","Portsmouth",50.766,-1.083,60.0785,"Portsmouth PO6, UK","Portsmouth","locality","United Kingdom","GB","England","Portsmouth","","PO6","",96.5793
126554564,"349D0852666B4E7CB4F25361A3C75339","2019-09-01 00:07:08","2019-09-01 00:07:47","7946542","5","130.25.xxx.xxx",676164,180458,17,"Bari","Italy","IT",41.1171,16.8719,"Telecom Italia S.p.A.","Vodafone Italia DSL","1","22","2","Italy","IT","Apulia","75","Bari",41.133,16.850,1.59934,"Bari, Italy","Bari","locality","Italy","IT","Apulia","Metropolitan City of Bari","Bari","70124","",2.57103
126554565,"C37C5D74F9DF4923860E4FADFC9FD49D","2019-09-01 00:07:48","2019-09-01 00:07:48","8395483","4","80.223.xxx.xxx",34561,14398,15,"Jyvaskyla","Finland","FI",62.2333,25.7333,"Seltimil Oy","Telia Finland Oyj","1","2","2","Finland","FI","Northern Savonia","15","Varkaus",62.316,27.916,70.4949,"78200 Varkaus, Finland","Varkaus","locality","Finland","FI","Varkaus","","","78310","",113.324
126554566,"1010F7FE846C40B1923A982AC93FAB04","2019-09-01 00:07:49","2019-09-01 00:07:49","7423041","4","86.127.xxx.xxx",437274,414402,3,"Bucharest","Romania","RO",44.4167,26.1000,"iNES Group SRL","RCS & RDS S.A.","1","2","1","Romania","RO","Bucharest","B","Bucharest",44.433,26.100,1.14834,"Bucharest, Romania","Bucharest","locality","Romania","RO","Bucharest","Bucharest","","","",1.84601
126554567,"8ECA115DF9764C72953A68F26F39A670","2019-09-01 00:04:24","2019-09-01 00:07:49","7955467","5","122.61.xxx.xxx",4331,1899,19,"Dunedin","New Zealand","NZ",-45.8667,170.5000,"Unifone NZ LTD","Spark New Zealand","1","2","2","New Zealand","NZ","Otago","OTA","Dunedin",-45.871,170.511,0.658994,"Dunedin, New Zealand","Dunedin","locality","New Zealand","NZ","Otago","Dunedin City","","9016","",1.05937
126554568,"BE0348A68AE84383896A92153EE215DC","2019-09-01 00:06:32","2019-09-01 00:07:49","6612533","5","189.182.xxx.xxx",102,941,161,"Guadalajara","Mexico","MX",20.6719,-103.4165,"Kánguroo!","Telmex","1","2","1","Mexico","MX","Jalisco","JAL","San Isidro Mazatepec",20.516,-103.616,16.8311,"Cuxpala, Jal., Mexico","Cuxpala","locality","Mexico","MX","Jalisco","Tala","","","",27.0569
126554569,"D1EBAA2E0AF242D69B694101500AB2C3","2019-09-01 00:07:16","2019-09-01 00:07:52","8137302","5","193.168.xxx.xxx",94951,94227,2,"Yekaterinburg","Russian Federation","RU",56.8333,60.5833,"DOM.RU","Uralskie Telekommunikacionnye Seti Ltd.","0","22","2","Russia","RU","Sverdlovsk Oblast","SVE","Yekaterinburg",56.857,60.612,2.0053,"Yekaterinburg, Sverdlovsk Oblast, Russia","Yekaterinburg","locality","Russia","RU","Sverdlovsk Oblast","gorod Ekaterinburg","","620961","",3.22362
126554570,"2E41F9DEC1AF4BDA847B737221364553","2019-09-01 00:07:04","2019-09-01 00:07:52","6804470","5","115.164.xxx.xxx",7391,935,30,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Digi Malaysia","DIGI","1","22","2","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.166,101.700,6.72328,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","50450","",10.808
126554571,"01AE1A36574E46A68B47EC26A9308AE8","2019-09-01 00:07:19","2019-09-01 00:07:52","6520625","5","82.20.xxx.xxx",366369,39546,8,"Nottingham","Great Britain","GB",52.9548,-1.1581,"Virgin Media","Virgin Media","1","22","2","United Kingdom","GB","Lincolnshire","LIN","Lincoln",53.233,-0.533,32.3204,"Lincoln LN6, UK","Lincoln","locality","United Kingdom","GB","England","Lincolnshire","Lincoln District","LN6","",51.9567
126554572,"3E28CEC6FDBA46FB84F5366B208D6E77","2019-09-01 00:07:03","2019-09-01 00:07:53","8262113","5","45.56.xxx.xxx",1297,859,407,"Singapore","Singapore","SG",1.3000,103.8000,"Singtel","Web2Objects LLC","0","2","2","Singapore","SG","UNKNOWN","??","Singapore",1.293,103.855,3.88769,"Singapore, Singapore","Singapore","locality","Singapore","SG","","","","","",6.24967
126554573,"768BA5F5B097417F99B7B0635EDB1437","2019-09-01 00:07:20","2019-09-01 00:07:53","7524028","5","83.249.xxx.xxx",225491,12758,8,"Søborg","Denmark","DK",55.7352,12.5148,"Telenor Denmark","Com Hem AB","1","2","1","Sweden","SE","Skåne County","M","Landskrona",55.866,12.833,15.3645,"Landskrona, Sweden","Landskrona","locality","Sweden","SE","Skåne County","Landskrona","","261 31","",24.6993
126554574,"39A350723F6F46EBBA627F9245339554","2019-09-01 00:07:21","2019-09-01 00:07:54","8426591","5","36.48.xxx.xxx",31988,18939,55,"Changchun","China","CN",43.8800,125.3228,"China Unicom","China Telecom JILIN","1","2","2","China","CN","Jilin","JL","Changchun",43.880,125.322,0,"Changchun, Jilin, China","Changchun","locality","China","CN","Jilin","","","","",0
126554575,"84C0C95BEA704DC192735B0BBC3C7E22","2019-09-01 00:07:20","2019-09-01 00:07:55","5186975","5","80.98.xxx.xxx",151824,29300,8,"Budapest","Hungary","HU",47.5000,19.0500,"Opticon Kft.","UPC Magyarorszag","1","2","2","Hungary","HU","Budapest","BU","Budapest",47.500,19.083,1.55615,"Budapest, Hungary","Budapest","locality","Hungary","HU","Budapest","Budapest","","1081","",2.5016
126554576,"10E28A887DA443E9B5390D0671668A34","2019-08-31 23:56:01","2019-09-01 00:07:55","8262113","5","113.103.xxx.xxx",3272,384,53,"Macau","Macau","MO",22.2000,113.5500,"SPEEDTEST-MO","China Telecom Guangdong","1","2","2","China","CN","Guangdong","GD","Guangzhou",23.116,113.250,66.2368,"Guangzhou, Guangdong, China","Guangzhou","locality","China","CN","Guangdong","","","","",106.479
126554577,"C4514410870E4FBAB1993182C23E1C4A","2019-09-01 00:07:20","2019-09-01 00:07:56","6645088","5","188.235.xxx.xxx",643082,637553,1,"Saratov","Russian Federation","RU",51.5333,46.0167,"DOM.RU","JSC ER-Telecom Holding","1","22","2","Russia","RU","Saratov Oblast","SAR","Saratov",51.566,46.033,2.41818,"Saratov, Saratov Oblast, Russia","Saratov","locality","Russia","RU","Saratov Oblast","gorod Saratov","","410019","",3.88734
126554578,"5BFB124517B041E789F8ADCDF868208A","2019-08-31 23:07:17","2019-09-01 00:07:56","8391466","5","41.37.xxx.xxx",6794,1360,137,"Alexandria","Egypt","EG",31.1980,29.9192,"Orange Egypt","TE Data","1","2","2","Egypt","EG","Alexandria Governorate","ALX","Alexandria",31.198,29.919,0.00686014,"Alexandria, Alexandria Governorate, Egypt","Alexandria","locality","Egypt","EG","Alexandria Governorate","","","","",0.011028
126554579,"E907517306AE453C83D5622AD203C295","2019-09-01 00:07:57","2019-09-01 00:07:57","4812136","4","122.58.xxx.xxx",930927,461503,0,"Wellington","New Zealand","NZ",-41.2889,174.7772,"Spark New Zealand","Spark New Zealand","1","22","1","New Zealand","NZ","Wellington","WGN","Wellington",-41.195,174.780,6.49041,"Wellington, New Zealand","Wellington","locality","New Zealand","NZ","Wellington","Wellington City","","6012","",10.4337
126554580,"45DAA92DBA3E47939311B9B4233983FD","2019-09-01 00:07:18","2019-09-01 00:07:57","8391465","5","31.206.xxx.xxx",59862,7013,21,"Ankara","Turkey","TR",39.8750,32.8333,"Turksat Kablonet","Vodafone NET Iletisim Hizmetleri A.S.","1","2","2","Turkey","TR","Ankara","06","Ankara",39.923,32.837,3.32877,"Ankara, Ankara, Turkey","Ankara","locality","Turkey","TR","Ankara","","","06570","",5.35117
126554581,"B45DE5F2A5984C19858F49C2B14F51C4","2019-09-01 00:07:24","2019-09-01 00:07:58","8078965","5","212.106.xxx.xxx",5971,1147,17,"Wroclaw","Poland","PL",51.1167,17.0333,"FineMEDIA","Netia SA","1","22","2","Poland","PL","Lower Silesian Voivodeship","DS","Wrocław",51.100,17.033,1.1552,"Wrocław, Poland","Wrocław","locality","Poland","PL","Lower Silesian Voivodeship","Wrocław County","Wrocław","50-576","",1.85704
126554582,"3B41064781AB420FA797765674B28E73","2019-09-01 00:07:27","2019-09-01 00:07:58","8072947","4","88.149.xxx.xxx",18103,0,44,"Mendrisio","Switzerland","CH",45.8713,8.9841,"Mercury Labs SAGL","UNKNOWN","","2","2","Italy","IT","Lombardy","25","Mandello del Lario",45.900,9.316,16.1369,"","","","","","","","","","",25.9409
126554583,"FA5F530C97284D89873EFC3458C3A0AA","2019-09-01 00:07:27","2019-09-01 00:08:01","8425165","5","107.77.xxx.xxx",15260,8423,67,"Seattle, WA","United States","US",47.6062,-122.3321,"AT&T","AT&T Wireless","1","2","2","United States","US","Washington","WA",\N,47.609,-122.331,0.209964,"Washington, USA","Washington","administrative_area_level_1","United States","US","Washington","","","","",0.337528
126554584,"A247E5B924244446BFD4509EAC0CAD27","2019-09-01 00:07:03","2019-09-01 00:08:02","7771763","5","111.71.xxx.xxx",32192,6878,793,"Taipei","Taiwan","TW",25.0333,121.5333,"Chief Telecom","Chunghwa Telecom","1","22","2","Taiwan","TW","Taipei City","TPE","Taipei",25.039,121.525,0.66117,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","104","",1.06286
126554585,"E6D144E3C25F4251910A4FF25DF602A2","2019-09-01 00:07:22","2019-09-01 00:08:02","6690051","5","75.58.xxx.xxx",7339,11724,3,"San Francisco, CA","United States","US",37.7749,-122.4194,"AT&T","AT&T INTERNET SERVICES","1","22","1","United States","US","California","CA","Dublin",37.718,-121.916,27.7859,"Dublin, CA, USA","Dublin","locality","United States","US","California","Alameda County","","94568","",44.6673
126554586,"A0B5762705474D33A34ED0651169BC7A","2019-09-01 00:07:28","2019-09-01 00:08:02","8404356","5","1.144.xxx.xxx",33489,22735,22,"Sydney","Australia","AU",-33.8600,151.2111,"Exetel","Telstra Internet","1","2","2","Australia","AU","New South Wales","NSW","Sydney",-33.861,151.205,0.337958,"North Sydney NSW 2060, Australia","North Sydney","locality","Australia","AU","New South Wales","North Sydney Council","","2060","2001:8004:14a0:f0x:xxxx:xxxx:xxxx:xxxx",0.543284
126554587,"EFF4429A5242469DA029F4F43D68DCC0","2019-09-01 00:08:02","2019-09-01 00:08:02","8159501","4","79.92.xxx.xxx",912361,58962,15,"Massy","France","FR",48.7309,2.2713,"TestDebit.info","SFR","1","22","2","France","FR","Nouvelle-Aquitaine","NAQ","Talence",44.816,-0.600,302.939,"Talence, France","Talence","locality","France","FR","Aquitaine","Gironde","","33400","",486.991
126554588,"2E3CD23CE1564386B924226DBEB1FA8C","2019-09-01 00:07:27","2019-09-01 00:08:03","7244378","5","116.252.xxx.xxx",45383,24843,4,"Nanning","China","CN",22.8167,108.3167,"GX-Telecom_1","China Telecom GUANGXI","1","2","1","China","CN","Guangxi","GX","Nanning",22.816,108.316,0.00681013,"Nanning, Guangxi, China","Nanning","locality","China","CN","Guangxi","","","","",0.0109476
126554589,"F014597340B6463B8D13FF4FCE3A739F","2019-09-01 00:07:32","2019-09-01 00:08:04","8338414","5","172.118.xxx.xxx",95654,18811,15,"Los Angeles, CA","United States","US",34.0500,-118.2500,"Aerioconnect Inc.","Spectrum","1","2","1","United States","US","California","CA","Oxnard",34.196,-119.168,53.5328,"Oxnard, CA, USA","Oxnard","locality","United States","US","California","Ventura County","","93030","",86.0568
126554590,"AF67B984D67D4AFD8BE669934037B24C","2019-09-01 00:07:30","2019-09-01 00:08:04","2213650","5","109.173.xxx.xxx",70128,43534,2,"Poznan","Poland","PL",52.2400,16.9167,"Orange Polska S.A.","INEA S.A.","1","2","2","Poland","PL","Greater Poland Voivodeship","WP","Lubon",52.347,16.892,7.47044,"62, Poland","Luboń","locality","Poland","PL","Greater Poland Voivodeship","poznański","Luboń","62","",12.0091
126554591,"C85BB02CF7BC46CDAD7A2DD0603E47EF","2019-09-01 00:08:05","2019-09-01 00:08:05","","4","86.172.xxx.xxx",10043,3955,17,"Cardiff","United Kingdom","GB",51.4833,-3.1833,"Clearstream Technology","BT","1","2","1","United Kingdom","GB","Pembrokeshire","PEM","St Davids",51.883,-5.266,93.531,"Haverfordwest SA62, UK","Saint David's","locality","United Kingdom","GB","Wales","Pembrokeshire","Saint David's and the Cathedral Close","SA62","",150.356
126554592,"558FDEC377CB434AB200CCC9B30B78FD","2019-09-01 00:07:42","2019-09-01 00:08:06","3084988","4","203.118.xxx.xxx",0,0,10,"Auckland","New Zealand","NZ",-36.8500,174.7833,"speedtest.nzpbx.com","UNKNOWN","","2","1","New Zealand","NZ","Auckland","AUK","Mission Bay",-36.854,174.831,2.69859,"","","","","","","","","","",4.33813
126554593,"55A74D880F5A4F7CA8669A2A7F582140","2019-09-01 00:07:32","2019-09-01 00:08:06","8426112","5","105.101.xxx.xxx",2156,269,31,"Algiers","Algeria","DZ",36.7667,3.2167,"DJEZZY","Algerie Telecom","1","2","2","Algeria","DZ","Algiers","16","Algiers",36.763,3.050,9.20734,"Kouba, Algeria","Kouba","locality","Algeria","DZ","Algiers","","","","",14.8013
126554594,"07A47E44B0F04EC0B50BCCAE31892FAF","2019-09-01 00:07:31","2019-09-01 00:08:07","4779677","5","77.20.xxx.xxx",158994,54548,23,"Verden","Germany","DE",52.9233,9.2350,"Marco Bungalski GmbH","Vodafone Kabel Deutschland","1","2","1","Germany","DE","Bremen","HB","Bremen",53.061,8.790,20.8576,"Bremen, Germany","Bremen","locality","Germany","DE","Bremen","Bremen","","28237","",33.5297
126554595,"82F5B63795CE4D6997811C49EF87B943","2019-09-01 00:08:07","2019-09-01 00:08:07","","4","37.47.xxx.xxx",12792,5039,26,"Poznan","Poland","PL",52.2400,16.9167,"Orange Polska S.A.","Orange mobile","1","22","2","Poland","PL","Greater Poland Voivodeship","WP","Poznan",52.416,16.966,12.4036,"Poznań, Poland","Poznań","locality","Poland","PL","Greater Poland Voivodeship","Poznań County","Poznań","61-827","",19.9394
126554596,"E6E3FBF7BC4A4A1B8A9F61CA45BD20E2","2019-09-01 00:07:34","2019-09-01 00:08:07","8159647","5","176.215.xxx.xxx",88910,94679,0,"Magnitogorsk","Russian Federation","RU",53.4609,59.0831,"DOM.RU","JSC ER-Telecom Holding","1","22","2","Russia","RU","Chelyabinsk Oblast","CHE","Magnitogorsk",53.418,59.047,3.27862,"Magnitogorsk, Chelyabinsk Oblast, Russia","Magnitogorsk","locality","Russia","RU","Chelyabinsk Oblast","gorod Magnitogorsk","","455002","",5.27056
126554597,"7DC43D73698245D88AAA609B4545B36B","2019-08-31 03:25:41","2019-09-01 00:08:08","7348183","4","162.216.xxx.xxx",0,0,29,"Halifax, NS","Canada","CA",44.6700,-63.6100,"Eastlink","UNKNOWN","","2","1","Canada","CA","Nova Scotia","NS","Tatamagouche",45.716,-63.283,74.1314,"","","","","","","","","","",119.17
126554598,"E933871B12BC46D69697093599D57091","2019-09-01 00:07:46","2019-09-01 00:08:08","7625437","4","79.42.xxx.xxx",0,0,40,"Aversa","Italy","IT",40.9667,14.2000,"YouCall","UNKNOWN","","2","2","Italy","IT","Campania","72","Aversa",40.966,14.200,0,"","","","","","","","","","",0
126554599,"1C3E3D2D27DC4665AA751F741B24F937","2019-09-01 00:05:10","2019-09-01 00:08:08","8298705","5","196.221.xxx.xxx",7115,108,64,"Cairo","Egypt","EG",30.0566,31.2262,"Telecom Egypt","Vodafone Egypt","1","22","2","Egypt","EG","Cairo Governorate","C","Cairo",30.050,31.250,1.4963,"Cairo, Cairo Governorate, Egypt","Cairo","locality","Egypt","EG","Cairo Governorate","","","","",2.40538
