test_id,iphone_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,pre_connection_type,post_connection_type,isp_name,is_isp,network_operator_name,iso_country_code,mcc,mnc,model,version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address,client_latitude_start,client_longitude_start,location_type_start,km_between
3423742977,174791755,"2019-09-01 00:02:24","37.111.xxx.xxx",21228,6134,52,"Karachi","Pakistan","PK",24.8600,67.0100,"Telenor Pakistan","Pakistan","PK","Sindh","SD","Karachi",24.904,67.081,5.44358,12,12,"Telenor Pakistan (Pvt)","0","Telenor PK","PK","410","6","iPhone 6 Plus","12.3.1",2,"Karachi, Pakistan","Karachi","locality","Pakistan","PK","Sindh","Karachi District","","","","24.90430","67.08170",2,4.1038
3423742991,120280680,"2019-09-01 00:02:25","180.217.xxx.xxx",30149,16047,13,"Hsinying","Taiwan","TW",23.3120,120.3040,"TFN Media","Taiwan","TW","Tainan City","TNN","East District",22.980,120.229,23.4041,12,12,"Vibo Telecom","1","台灣之星","TW","466","89","iPhone 6S","12.4",1,"Tainan, East District, Tainan City, Taiwan","Tainan","locality","Taiwan","TW","Tainan City","Yongkang District","東灣里","701","","22.98072","120.22914",1,38.2385
3423742993,174664929,"2019-09-01 00:02:25","176.54.xxx.xxx",8724,17299,31,"Istanbul","Turkey","TR",41.0136,28.9550,"Nida Telekomunikasyon Hizmetleri A.S.","Turkey","TR","İstanbul","34","Istanbul",41.108,29.051,8.25224,12,12,"Vodafone Telekomunikasyon A.S.","1","VODAFONE TR","TR","286","2","iPhone 8 Plus","12.4",1,"Istanbul, İstanbul, Turkey","Istanbul","locality","Turkey","TR","İstanbul","","","34467","","41.10815","29.05149",1,0.985726
3423742995,173372292,"2019-09-01 00:02:25","172.58.xxx.xxx",65006,7132,79,"East Wenatchee, WA","United States","US",47.4214,-120.2881,"T-Mobile","United States","US","Montana","MT","Helena",46.596,-112.037,393.14,12,12,"T-MOBILE USA","1","T-Mobile","US","310","260","iPhone X","13.1",1,"Helena, MT, USA","Helena","locality","United States","US","Montana","Lewis and Clark County","","59625","2607:fb90:8168:f82x:xxxx:xxxx:xxxx:xxxx","46.59639","-112.03704",1,627.496
3423743013,79513340,"2019-09-01 00:02:26","223.24.xxx.xxx",3036,5930,18,"Bangkok","Thailand","TH",13.7500,100.4833,"CAT Telecom","Thailand","TH","Rayong","21","Rayong",12.689,101.303,91.834,12,12,"True Internet","1","TRUE-H","TH","520","0","iPhone 6","12.1.4",1,"Rayong, Mueang Rayong District, Rayong, Thailand","Rayong","sublocality_level_1","Thailand","TH","Rayong","Mueang Rayong District","","21000","","12.68950","101.30380",1,148.357
3423743015,158943712,"2019-09-01 00:02:26","151.254.xxx.xxx",61290,9504,26,"Kharj","Saudi Arabia","SA",24.1455,47.3119,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Riyadh Province","01","Riyadh",24.845,46.593,66.2337,12,12,"SaudiNet","1","STC","SA","420","1","iPhone XS","12.4.1",1,"Riyadh Saudi Arabia","Riyadh","locality","Saudi Arabia","SA","Riyadh Province","","","13534","","24.84645","46.59372",1,82.7306
3423743033,173320377,"2019-09-01 00:02:27","125.195.xxx.xxx",4734,40632,72,"Misawa","Japan","JP",40.6833,141.3667,"Allied Telesis Capital Corporation","Japan","JP","Hokkaido Prefecture","01","Biei",43.563,142.494,207.455,12,12,"Biglobe","1","KDDI","JP","440","51","iPhone XR","12.4.1",1,"Biei, Kamikawa District, Hokkaido Prefecture, Japan","Biei","locality","Japan","JP","Hokkaido Prefecture","","","071-0242","","43.57025","142.48499",1,334.933
3423743034,167508376,"2019-09-01 00:02:27","5.90.xxx.xxx",57080,51380,34,"Rome","Italy","IT",41.9000,12.5000,"Unidata","Italy","IT","Lazio","62","Rome",41.842,12.549,4.7001,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone X","12.4.1",1,"Rome, Italy","Rome","locality","Italy","IT","Lazio","Metropolitan City of Rome","Rome","00178","","41.84292","12.54950",1,1.45716
3423743054,127035297,"2019-09-01 00:02:28","193.57.xxx.xxx",45165,11787,55,"Paris","France","FR",48.8742,2.3470,"Extragornax","France","FR","Unknown","??","Unknown",48.858,2.338,1.16931,12,12,"Caisse Federale de Credit Mutuel SA","1","NRJ","FR","208","26","iPhone 7","12.3.1",2,"France","France","country","France","FR","","","","","","48.85820","2.33870",2,1.87973
3423743055,147388353,"2019-09-01 00:02:28","5.46.xxx.xxx",47643,40797,29,"Ankara","Turkey","TR",39.8750,32.8333,"Turksat Kablonet","Turkey","TR","Konya","42","Akşehir",38.361,31.406,129.697,12,12,"Turk Telekom","1","Turk Telekom","TR","286","3","iPhone 6","12.4.1",1,"Akşehir, Akşehir/Konya, Turkey","Akşehir","locality","Turkey","TR","Konya","Akşehir","","42550","","38.36730","31.41190",1,208.356
3423743059,143512422,"2019-09-01 00:02:29","151.254.xxx.xxx",116827,15552,26,"Kharj","Saudi Arabia","SA",24.1455,47.3119,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Riyadh Province","01","Riyadh",24.703,46.803,50.1346,12,12,"SaudiNet","1","STC","SA","420","1","iPhone X","12.4",1,"Riyadh Saudi Arabia","Riyadh","locality","Saudi Arabia","SA","Riyadh Province","","","14224","","","",0,82.7306
3423743062,172385017,"2019-09-01 00:02:29","106.210.xxx.xxx",16827,20421,39,"Pune","India","IN",18.5203,73.8567,"Mutiny Systems Pvt Ltd","India","IN","Maharashtra","MH","Pune",18.518,73.847,0.59808,12,12,"BHARTI Airtel","1","AirTel","IN","404","90","iPhone XR","12.4.1",2,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411030","","18.51840","73.84780",2,1.78936
3423743068,172193379,"2019-09-01 00:02:29","101.14.xxx.xxx",59329,33534,19,"Taichung","Taiwan","TW",24.1500,120.6667,"Taiwan Mobile","Taiwan","TW","Taichung City","TXG","Dali",24.110,120.682,2.91284,12,12,"Taiwan Mobile","1","台湾大哥大","TW","466","97","iPhone 8","12.4.1",1,"Taichung, North District, Taichung City, Taiwan","Taichung","locality","Taiwan","TW","Taichung City","Wuqi District","草湳里","412","","24.11060","120.68299",1,6.01103
3423743073,131975709,"2019-09-01 00:02:29","101.12.xxx.xxx",52452,19395,27,"Miaoli","Taiwan","TW",24.5602,120.8214,"Chief Telecom","Taiwan","TW","Hsinchu City","HSQ","Hsinchu",24.810,120.976,19.8664,12,12,"Taiwan Mobile","1","台湾大哥大","TW","466","97","iPhone X","12.1.3",1,"Hsinchu, East District, Hsinchu City, Taiwan","Hsinchu","locality","Taiwan","TW","Taiwan Province","Hsinchu City","North District","300","","","",0,31.1258
3423743074,138455397,"2019-09-01 00:02:29","27.242.xxx.xxx",148495,38015,30,"Hsinchu","Taiwan","TW",24.8167,120.9833,"Chief Telecom","Taiwan","TW","Hsinchu County","HSZ","Shixing",24.828,121.051,4.34561,12,12,"FarEasTone","1","遠傳電信","TW","466","1","iPhone 8","12.4.1",1,"305, Taiwan, 新竹縣新埔鎮上寮里","上寮里","administrative_area_level_4","Taiwan","TW","Hsinchu County","Xinpu Township","上寮里","305","","24.82833","121.05132",1,5.25072
3423743077,161978436,"2019-09-01 00:02:29","113.210.xxx.xxx",10803,10463,35,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Exabytes Cloud Sdn Bhd","Malaysia","MY","Pahang","06","Bandar Tun Razak",2.963,102.983,90.2981,12,12,"Maxis Communications","1","Maxis","MY","502","12","iPhone 7","12.4.1",1,"Bandar Tun Abdul Razak, Pahang, Malaysia","Bandar Tun Abdul Razak","locality","Malaysia","MY","Pahang","Rompin","Keratong","26900","","2.98121","102.98827",1,135.707
3423743088,172385402,"2019-09-01 00:02:30","175.157.xxx.xxx",966,1199,18,"Colombo","Sri Lanka","LK",6.9222,79.8604,"Dialog Axiata PLC","Sri Lanka","LK","Western Province","1","Gampaha",7.098,79.958,13.9233,12,12,"Dialog Axiata PLC.","1","Dialog","LK","413","2","iPhone 6","12.4",1,"Minuwangoda, Sri Lanka","Minuwangoda","administrative_area_level_3","Sri Lanka","LK","Western Province","Gampaha","Minuwangoda","","2402:4000:11c5:3b2x:xxxx:xxxx:xxxx:xxxx","7.09809","79.95861",1,23.6529
3423743093,163935938,"2019-09-01 00:02:30","42.109.xxx.xxx",11344,14871,53,"Mysore","India","IN",12.3000,76.6500,"yashash cable network pvt ltd","India","IN","Tamil Nadu","TN","Ooty",11.410,76.697,61.592,12,12,"Vodafone India","1","Vodafone India","IN","404","27","iPhone X","13.0",1,"Ooty, Tamil Nadu, India","Ooty","locality","India","IN","Tamil Nadu","Nilgiris","","643001","","11.41079","76.69780",1,100.223
3423743110,76732451,"2019-09-01 00:02:31","49.217.xxx.xxx",10421,51,39,"Taipei","Taiwan","TW",25.0333,121.5333,"WiFly","Taiwan","TW","Taipei City","TPE","Taipei",25.080,121.559,3.625,12,12,"TWN Broadband","1","台湾大哥大","TW","466","97","iPhone 6S","12.4.1",1,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","104","","25.08005","121.55945",1,1.06286
3423743113,141841334,"2019-09-01 00:02:31","95.185.xxx.xxx",46098,27898,46,"Jeddah","Saudi Arabia","SA",21.2854,39.2376,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Makkah Province","02","Ta'if",21.438,40.476,80.5171,12,12,"SaudiNet","1","STC","SA","420","1","iPhone 8 Plus","12.4.1",1,"Taif Saudi Arabia","Taif","locality","Saudi Arabia","SA","Makkah Province","","","26576","","21.43819","40.47670",1,122.09
3423743118,168429857,"2019-09-01 00:02:31","114.4.xxx.xxx",9000,2704,31,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT Indosat Tbk","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.221,106.928,7.95258,12,12,"PT Indosat Tbk.","1","Carrier","ID","510","11","iPhone 6S","12.4.1",1,"East Jakarta, East Jakarta City, Special Capital Region of Jakarta, Indonesia","East Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","East Jakarta City","","13460","","-6.22173","106.92814",1,0.740614
3423743126,174354776,"2019-09-01 00:02:31","125.198.xxx.xxx",29918,86133,29,"Bunkyo","Japan","JP",35.7081,139.7522,"IPA CyberLab","Japan","JP","Saitama Prefecture","11","Saitama",35.909,139.637,15.3696,12,12,"Biglobe","1","ドコモ","JP","440","10","iPhone 7","12.4",1,"Saitama, Saitama Prefecture, Japan","Saitama","locality","Japan","JP","Saitama Prefecture","","","330-0804","","35.90987","139.63744",1,21.8997
3423743136,138185542,"2019-09-01 00:02:32","157.47.xxx.xxx",23372,2008,76,"Pune","India","IN",18.5203,73.8567,"WOW Solutions & Systems Pvt. Ltd","India","IN","Maharashtra","MH","Lonavla",18.740,73.462,30.0126,12,12,"Jio","1","Jio","IN","405","874","iPhone SE","12.2",1,"Pune, Maharashtra 4, India","Pune","administrative_area_level_2","India","IN","Maharashtra","Pune","","410401","","18.74097","73.46245",1,52.9304
3423743141,172463470,"2019-09-01 00:02:32","188.170.xxx.xxx",11980,4752,31,"Krasnodar","Russian Federation","RU",45.0333,38.9667,"Megafon","Russia","RU","North Ossetia–Alania","SE","Vladikavkaz",43.045,44.635,313.529,5,5,"PJSC MegaFon","1","MegaFon","RU","250","2","iPhone X","13.0",1,"Vladikavkaz, North Ossetia–Alania, Russia","Vladikavkaz","locality","Russia","RU","North Ossetia–Alania","gorod Vladikavkaz","","362047","","43.04530","44.63548",1,507.601
3423743143,156989487,"2019-09-01 00:02:32","46.211.xxx.xxx",27316,23623,39,"Kyiv","Ukraine","UA",50.4500,30.5233,"Kyivstar","Ukraine","UA","Unknown","??","Unknown",50.450,30.523,0,12,12,"Kyivstar PJSC","1","KYIVSTAR","UA","255","3","iPhone 8","13.1.1",2,"Ukraine","Ukraine","country","Ukraine","UA","","","","","","50.45000","30.52330",2,0
3423743145,166525288,"2019-09-01 00:02:33","5.176.xxx.xxx",575,1114,49,"Istanbul","Turkey","TR",41.0136,28.9550,"Turksat Kablonet","Turkey","TR","Unknown","??","Unknown",41.021,28.994,2.14612,12,12,"Turk Telekom","1","Turk Telekom","TR","286","3","iPhone 6S Plus","12.4",2,"Turkey","Turkey","country","Turkey","TR","","","","","","41.02140","28.99480",2,3.45001
3423743148,166394680,"2019-09-01 00:02:33","51.253.xxx.xxx",102358,35877,75,"Khobar","Saudi Arabia","SA",26.2172,50.1971,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Eastern Province","04","Dammam",26.433,50.111,15.8794,12,12,"SaudiNet","1","STC","SA","420","1","iPhone XS Max","13.1",2,"Dammam Saudi Arabia","Dammam","locality","Saudi Arabia","SA","Eastern Province","","","32241","","26.43360","50.11160",2,24.623
3423743154,174599478,"2019-09-01 00:02:34","157.48.xxx.xxx",821,1786,71,"Hyderabad","India","IN",17.3700,78.4800,"ACT Fibernet","India","IN","Telangana","TG","Karimnagar",18.432,79.129,85.0118,12,12,"Jio","1","Jio","IN","405","854","iPhone 6","12.4",1,"Karimnagar, Telangana 505001, India","Karimnagar","locality","India","IN","Telangana","Karimnagar","","505001","2405:204:642c:484x:xxxx:xxxx:xxxx:xxxx","18.43244","79.12928",1,137.858
3423743156,169219394,"2019-09-01 00:02:34","213.151.xxx.xxx",9939,6923,50,"Khanty-Mansiysk","Russian Federation","RU",61.0000,69.0000,"Rostelecom","Russia","RU","Khanty-Mansi Autonomous Okrug","KHM","Surgut",61.289,73.329,145.879,12,12,"Ekaterinburg-2000 LLC","1","Carrier","RU","250","35","iPhone 8","12.4.1",1,"Surgut, Khanty-Mansi Autonomous Okrug, Russia","Surgut","locality","Russia","RU","Khanty-Mansi Autonomous Okrug","gorod Surgut","","628414","","61.28992","73.32943",1,238.736
3423743169,155429287,"2019-09-01 00:02:34","94.25.xxx.xxx",10848,8517,17,"Saint Petersburg","Russian Federation","RU",59.9333,30.3333,"Smart Telecom","Russia","RU","St Petersburg","SPE","St Petersburg",59.935,30.325,0.304699,12,12,"Yota","1","Yota","RU","250","11","iPhone XS","13.1.1",1,"St Petersburg, Russia","Saint Petersburg","locality","Russia","RU","Saint Petersburg","gorod Sankt-Peterburg","","191186","","59.93516","30.32533",1,7.60563
3423743170,132638271,"2019-09-01 00:02:34","116.74.xxx.xxx",62,259,2553,"Surat","India","IN",21.1700,72.8300,"SOFTNET NETWORK","India","IN","Gujarat","GJ","Jalalpur",20.949,72.898,15.9097,12,12,"Hathway","1","Vodafone India","IN","404","5","iPhone 7","12.4",2,"Jalalpore, Gujarat, India","Jalalpore","locality","India","IN","Gujarat","Navsari","","396421","","20.94900","72.89830",2,23.7442
3423743171,155672889,"2019-09-01 00:02:34","213.55.xxx.xxx",69514,12598,18,"Lausanne","Switzerland","CH",46.5167,6.6333,"Salt","Switzerland","CH","Vaud","VD","Lausanne",46.518,6.636,0.199249,12,12,"Salt Mobile SA","1","Salt","CH","228","3","iPhone 7 Plus","12.4.1",2,"Lausanne, Switzerland","Lausanne","locality","Switzerland","CH","Vaud","Lausanne District","","1005","","46.51890","6.63600",2,3.15211
3423743180,171055141,"2019-09-01 00:02:35","176.19.xxx.xxx",1405,1242,137,"Hail","Saudi Arabia","SA",27.5114,41.7208,"Mobily","Saudi Arabia","SA","Hail Province","06","Ha'il",27.471,41.706,2.87609,5,5,"Mobily","1","Mobily","SA","420","3","iPhone 8","12.4",1,"Hail Saudi Arabia","Hail","locality","Saudi Arabia","SA","Hail Province","","","55422","","","",0,2.42156
3423743185,103194633,"2019-09-01 00:02:35","223.136.xxx.xxx",41816,23498,26,"Kaohsiung","Taiwan","TW",22.6333,120.2667,"Taiwan Mobile","Taiwan","TW","Pingtung County","PIF","Pingtung City",22.671,120.486,14.2828,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone 7 Plus","13.1.1",1,"Pingtung, Pingtung City, Pingtung County, Taiwan","Pingtung","locality","Taiwan","TW","Taiwan Province","Pingtung County","Pingtung City, 瑞光里","900","","22.67185","120.48621",1,23.1534
3423743189,131135264,"2019-09-01 00:02:35","158.148.xxx.xxx",56812,10698,26,"Catania","Italy","IT",37.5167,15.0667,"Telecomitalia S.p.A.","Italy","IT","Sicily","82","Canneto",38.496,14.914,68.2715,12,12,"Telecom Italia Mobile","1","TIM","IT","222","1","iPhone 6S","12.4",1,"Lipari, Province of Messina, Italy","Lipari","administrative_area_level_3","Italy","IT","Sicily","Province of Messina","Lipari","98050","","38.49642","14.91478",1,109.18
3423743194,173123969,"2019-09-01 00:02:36","89.144.xxx.xxx",7891,793,50,"Wels","Austria","AT",48.1500,14.0167,"ITandTEL","Austria","AT","Upper Austria","4","Herzogsdorf",48.444,14.124,20.9653,12,12,"Telekom Austria","1","A1","AT","232","1","iPhone 7","12.4.1",1,"Gemeinde Herzogsdorf, Austria","Gemeinde Herzogsdorf","administrative_area_level_3","Austria","AT","Upper Austria","Urfahr-Umgebung District","Gemeinde Herzogsdorf","4175","","48.44454","14.12421",1,32.3584
3423743195,168760791,"2019-09-01 00:02:36","110.54.xxx.xxx",25142,2911,71,"Cebu","Philippines","PH",10.3157,123.8854,"Sky Fiber","Philippines","PH","Central Visayas","07","Lapu-Lapu City",10.310,123.949,4.40481,12,12,"Globe Telecom","1","Globe","PH","515","2","iPhone 8 Plus","12.3.1",1,"Lapu-Lapu City, 6015 Cebu, Philippines","Lapu-Lapu City","locality","Philippines","PH","Central Visayas","Cebu","","","","10.30991","123.94898",1,7.01672
3423743213,159052016,"2019-09-01 00:02:37","31.173.xxx.xxx",556,342,160,"Yekaterinburg","Russia","RU",56.8389,60.6057,"ADL-NET","Russia","RU","Khanty-Mansi Autonomous Okrug","KHM","Russkinskiye",63.199,70.817,562.706,6,6,"PJSC MegaFon","1","MegaFon","RU","250","2","iPhone X","12.4",1,"Beloyarsky District, Khanty-Mansi Autonomous Okrug, Russia","Beloyarsky District","administrative_area_level_2","Russia","RU","Khanty-Mansi Autonomous Okrug","Beloyarsky District","","628175","","63.19964","70.81753",1,937.044
3423743220,150290721,"2019-09-01 00:02:38","49.230.xxx.xxx",3322,3660,19,"Bangkok","Thailand","TH",13.7500,100.4833,"3BB","Thailand","TH","Bangkok","10","Bangkok",13.761,100.532,3.3985,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone X","12.4.1",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10400","2001:44c8:418d:a58x:xxxx:xxxx:xxxx:xxxx","13.76180","100.53240",2,3.60764
3423743223,166319929,"2019-09-01 00:02:38","223.228.xxx.xxx",275,2906,95,"Margao","India","IN",15.2832,73.9862,"Flashcom Network Pvt Ltd","India","IN","Karnataka","KA","Belgaum",15.881,74.492,53.3833,12,12,"BHARTI Airtel","1","AirTel","IN","404","45","iPhone XS","12.4.1",1,"Belagavi, Karnataka 590001, India","Belagavi","locality","India","IN","Karnataka","Belagavi","","590019","","15.88160","74.49218",1,85.079
3423743226,143798949,"2019-09-01 00:02:38","223.141.xxx.xxx",35763,3282,16,"Changhua","Taiwan","TW",23.9333,120.5333,"Chunghwa Mobile","Taiwan","TW","Taichung City","TXG","Taichung",24.146,120.683,17.5726,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone 6S","12.4.1",2,"Taichung, North District, Taichung City, Taiwan","Taichung","locality","Taiwan","TW","Taichung City","Wuqi District","草湳里","404","","24.14690","120.68390",2,27.7748
3423743229,174754722,"2019-09-01 00:02:38","172.58.xxx.xxx",45521,32442,128,"San Juan","Puerto Rico","PR",18.4517,-66.0689,"CaribeNET","Puerto Rico","PR","Unknown","??","Juana Diaz",18.044,-66.509,40.3434,12,12,"T-MOBILE USA","1","T-Mobile","US","310","260","iPhone XR","12.4.1",1,"Amuelas, Juana Díaz 00795, Puerto Rico","Amuelas","administrative_area_level_2","Puerto Rico","PR","Juana Díaz","Amuelas","","00795","","18.04495","-66.50905",1,62.2077
3423743257,154114641,"2019-09-01 00:02:40","5.90.xxx.xxx",9714,10904,31,"Pietra Ligure","Italy","IT",44.1500,8.3000,"WiMe srl","Italy","IT","Liguria","42","Albissola Marina",44.311,8.488,14.5537,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone X","12.1.4",1,"Liguria, Italy","Liguria","administrative_area_level_1","Italy","IT","Liguria","","","","","","",0,24.4435
3423743265,174791722,"2019-09-01 00:02:40","92.40.xxx.xxx",69802,12572,48,"Sheffield","Great Britain","GB",53.2301,-1.2801,"ASK4","United Kingdom","GB","Nottinghamshire","NTT","Warsop",53.204,-1.159,5.29738,12,12,"Three","1","Three","GB","234","20","iPhone XS","12.4",1,"Mansfield NG20, UK","Warsop","locality","United Kingdom","GB","England","Nottinghamshire","Mansfield District, Warsop","NG20","","53.20451","-1.15955",1,9.28672
3423743272,174590985,"2019-09-01 00:02:41","157.51.xxx.xxx",6982,5003,36,"Chennai","India","IN",13.0827,80.2707,"Airconnect Fibernet","India","IN","Tamil Nadu","TN","Singapperumalkovil",12.763,80.003,28.5052,12,12,"Jio","1","Jio","IN","405","869","iPhone 6S","12.4.1",1,"Singaperumal Koil, Tamil Nadu, India","Singaperumal Koil","locality","India","IN","Tamil Nadu","Kanchipuram","","603204","","12.76809","80.00431",1,45.575
3423743278,53809051,"2019-09-01 00:02:41","182.232.xxx.xxx",45748,33698,31,"Bangkok","Thailand","TH",13.7500,100.4833,"Bangmod Enterprise Co., Ltd.","Thailand","TH","Bangkok","10","Bangkok",13.761,100.532,3.3985,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 6","12.4.1",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10400","","13.76180","100.53240",2,3.60764
3423743280,155803175,"2019-09-01 00:02:41","188.170.xxx.xxx",114598,42828,55,"Belgorod","RU","RU",50.6000,36.6000,"Easyhoster.ru (IT-Media LLC)","Russia","RU","Belgorod Oblast","BEL","Mayskiy",50.522,36.454,8.34812,12,12,"PJSC MegaFon","1","MegaFon","RU","250","2","iPhone 7 Plus","12.4.1",1,"Belgorodsky District, Belgorod Oblast, Russia","Belgorodsky District","administrative_area_level_2","Russia","RU","Belgorod Oblast","Belgorodsky District","","308503","","50.52237","36.45453",1,13.3718
