test_id,test_date,client_ip_id,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,user_agent,isp_name,is_isp,connection_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,km_between
8551479241,"2019-09-01 00:00:36","385552877","139.228.xxx.xxx",2258,2271,42,"Surabaya","Indonesia","ID",-7.2667,112.7333,"Firstmedia","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","FirstMedia","1","2","Indonesia","ID","East Java","JI","Banjarkemantren",-7.416,112.724,10.3659,"Sukorejo, Buduran, Kabupaten Sidoarjo, Jawa Timur, Indonesia","Sukorejo","administrative_area_level_5","Indonesia","ID","East Java","Sidoarjo Regency","Buduran, Sukorejo, Sukorejo","61252",16.6637
8551479243,"2019-09-01 00:00:37","2233265310","110.18.xxx.xxx",326620,47729,26,"Beijing","China","CN",39.9139,116.3917,"jillbanging","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.3.1 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Unicom Liaoning","1","2","China","CN","Inner Mongolia","NM",\N,40.652,109.822,350.31,"Inner Mongolia, China","Inner Mongolia","administrative_area_level_1","China","CN","Inner Mongolia","","","",563.142
8551479244,"2019-09-01 00:00:37","2148011433","102.65.xxx.xxx",94266,48143,2,"Cape Town","South Africa","ZA",-33.9253,18.4239,"Vox Telecom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Web-Africa-Networks","1","2","South Africa","ZA","Western Cape","WC","Rylands Estate",-33.971,18.529,6.81395,"Cape Town, South Africa","Cape Town","locality","South Africa","ZA","Western Cape","Cape Town","Cape Town","7764",10.9538
8551479253,"2019-09-01 00:00:37","232126310","115.199.xxx.xxx",47612,33893,9,"Hangzhou","China","CN",30.2500,120.1667,"China Telecom ZheJiang Branch","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.3.1 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom Zhejiang","1","2","China","CN","Zhejiang","ZJ","Hangzhou",30.255,120.168,0.389436,"Hangzhou, Zhejiang, China","Hangzhou","locality","China","CN","Zhejiang","","","",0.626039
8551479254,"2019-09-01 00:00:37","292816618","217.66.xxx.xxx",805,3140,152,"Saint Petersburg","Russian Federation","RU",59.9333,30.3333,"ITSP Prometey","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.143 YaBrowser/19.7.1.114 Yowser/2.5 Safari/537.36","MTS PJSC","1","4","Russia","RU","St Petersburg","SPE","St Petersburg",59.932,30.196,4.73118,"St Petersburg, Russia","Saint Petersburg","locality","Russia","RU","Saint Petersburg","gorod Sankt-Peterburg","","198099",7.60563
8551479255,"2019-09-01 00:00:37","1534435218","211.198.xxx.xxx",32581,23935,3,"Seoul","South Korea","KR",37.5833,127.0000,"Speedtest.net","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134","Korea Telecom","1","2","South Korea","KR","Gyeonggi-do","41","Suwon",37.291,127.008,20.2176,"Suwon-si, Gyeonggi-do, South Korea","Suwon-si","locality","South Korea","KR","Gyeonggi-do","","","442-420",32.5009
8551479258,"2019-09-01 00:00:37","1242262370","86.127.xxx.xxx",584970,498787,4,"Bucharest","Romania","RO",44.4167,26.1000,"RCS & RDS","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0","RCS & RDS S.A.","1","2","Romania","RO","Bucharest","B","Sector 4",44.375,26.120,3.018,"Bucharest, Romania","Bucharest","locality","Romania","RO","Bucharest","Bucharest","","",4.85159
8551479268,"2019-09-01 00:00:37","1878123157","106.47.xxx.xxx",336767,30531,5,"Beijing","China","CN",39.9139,116.3917,"Beijing Unicom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.2 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom HUNAN","1","2","China","CN","Tianjin","TJ","Zhangguizhuang",39.090,117.307,75.057,"Tianjin, Tianjin, China","Tianjin","locality","China","CN","Tianjin","","","",120.658
8551479269,"2019-09-01 00:00:37","79680217","94.25.xxx.xxx",33910,15359,20,"Moscow","Russian Federation","RU",55.7517,37.6178,"Net By Net Holding LLC","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Yota","1","4","Russia","RU","Moscow Oblast","MOS","Dmitrovskiy",55.666,37.516,7.07768,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","119361",11.3777
8551479271,"2019-09-01 00:00:37","175142327","89.254.xxx.xxx",79450,82079,4,"Kirov","Russian Federation","RU",58.6000,49.6500,"Rostelecom","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.9) Gecko/20100101 Goanna/4.4 Firefox/60.9 PaleMoon/28.7.0","Rostelecom","1","2","Russia","RU","Kirov Oblast","KIR","Kirovo-Chepetsk",58.548,50.042,14.6004,"Kirovo-Chepetsk, Kirov Oblast, Russia","Kirovo-Chepetsk","locality","Russia","RU","Kirov Oblast","Kirovo-Chepetsky District","","613050",23.471
8551479279,"2019-09-01 00:00:37","989837048","43.245.xxx.xxx",14022,3854,200,"Jakarta","Indonesia","ID",-6.1745,106.8227,"BALIFIBER (PT Bali Towerindo Sentra Tbk)","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","PT Axarva Media Teknologi","0","2","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.174,106.829,0.460709,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10110",0.740614
8551479284,"2019-09-01 00:00:37","248976252","95.59.xxx.xxx",9320,805,22,"Karaganda","Kazakhstan","KZ",49.8333,73.1667,"Optinet LLC","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36","JSC Kazakhtelecom","1","2","Kazakhstan","KZ","Unknown","??",\N,48.000,68.000,266.821,"Kazakhstan","Kazakhstan","country","Kazakhstan","KZ","","","","",428.929
8551479288,"2019-09-01 00:00:37","2239421250","124.165.xxx.xxx",2618,3351,24,"Beijing","China","CN",39.9139,116.3917,"Beijing Unicom","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.5 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Unicom Shan1xi","1","2","China","CN","Shanxi","SX","Longquan",36.695,110.955,369.518,"Linfen, Shanxi, China","Linfen","locality","China","CN","Shanxi","","","",594.02
8551479291,"2019-09-01 00:00:37","2241186689","105.212.xxx.xxx",19442,19087,9,"Randburg","South Africa","ZA",-26.1453,28.0406,"MTN SA","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Supersonic","1","4","South Africa","ZA","Gauteng","GT","Midstream",-25.910,28.191,18.7671,"Centurion, South Africa","Centurion","locality","South Africa","ZA","Gauteng","Pretoria","Tshwane","",30.169
8551479297,"2019-09-01 00:00:37","2237797713","47.186.xxx.xxx",260578,238306,7,"Dallas, TX","United States","US",32.7766,-96.7969,"Nitel","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0","Frontier Communications","1","2","United States","US","Texas","TX","The Colony",33.073,-96.903,21.4441,"Lewisville, TX, USA","Lewisville","locality","United States","US","Texas","Denton County","","75056",34.4726
8551479305,"2019-09-01 00:00:37","80315669","94.69.xxx.xxx",35857,4453,21,"Thessaloniki","Greece","GR",40.6500,22.9000,"Cosmote S.A.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36","OTEnet S.A.","1","2","Greece","GR","Kentriki Makedonia","B","Serres",41.085,23.549,45.4178,"Serres, Greece","Serres","locality","Greece","GR","Makedonia Thraki","Central Macedonia","Serres, Serres, Serres","621 25",73.0116
8551479306,"2019-09-01 00:00:37","62085996","87.2.xxx.xxx",9246,20050,6,"Milano","Italy","IT",45.4654,9.1859,"Nethive SRL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","Telecom Italia Mobile","1","2","Italy","IT","Lombardy","25","Garbagnate Milanese",45.566,9.066,9.08158,"Garbagnate Milanese, Metropolitan City of Milan, Italy","Garbagnate Milanese","administrative_area_level_3","Italy","IT","Lombardy","Metropolitan City of Milan","Garbagnate Milanese","20024",14.5991
8551479309,"2019-09-01 00:00:37","352209315","201.151.xxx.xxx",2965,1031,35,"Guadalajara","Mexico","MX",20.6719,-103.4165,"Triara","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Alestra, S. de R.L. de C.V.","1","0","Mexico","MX","Jalisco","JAL","El Pandillo",20.808,-102.687,48.0984,"Tepatitlán de Morelos, Jal., Mexico","Tepatitlán de Morelos","administrative_area_level_2","Mexico","MX","Jalisco","Tepatitlán de Morelos","","",77.3207
8551479310,"2019-09-01 00:00:37","2038996901","88.85.xxx.xxx",9483,9102,26,"Riyadh","Saudi Arabia","SA",24.6500,46.7100,"Mobily","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36","Nour Communications","1","2","Saudi Arabia","SA","Riyadh Province","01","Riyadh",24.653,46.715,0.415153,"Riyadh Saudi Arabia","Riyadh","locality","Saudi Arabia","SA","Riyadh Province","","","12631",0.66738
8551479312,"2019-09-01 00:00:37","347896541","182.73.xxx.xxx",3859,3912,37,"New Delhi","India","IN",28.6100,77.2300,"MNR Broadband Service Pvt. Ltd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36","Bharti Broadband","1","2","India","IN","Delhi","DL","New Delhi",28.600,77.200,1.94909,"New Delhi, Delhi 110001, India","New Delhi","locality","India","IN","Delhi","","","110011",3.13326
8551479319,"2019-09-01 00:00:37","206146781","72.220.xxx.xxx",17132,13821,3,"San Diego, CA","United States","US",32.7153,-117.1564,"Cox - San Diego","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Cox Communications","1","2","United States","US","California","CA","Chula Vista",32.632,-116.990,11.2593,"Chula Vista, CA, USA","Chula Vista","locality","United States","US","California","San Diego County","","91913",18.0999
8551479324,"2019-09-01 00:00:37","2239252230","171.61.xxx.xxx",7695,22739,6,"New Delhi","India","IN",28.6100,77.2300,"Extreme IX","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Airtel","1","2","India","IN","Delhi","DL","Hazrat Nizamuddin",28.587,77.254,2.12117,"New Delhi, Delhi 110001, India","New Delhi","locality","India","IN","Delhi","","","110091",3.4099
8551479333,"2019-09-01 00:00:38","497222956","112.205.xxx.xxx",15348,15466,291,"Pasig City","Philippines","PH",14.5823,121.0851,"PLDT","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Philippine Long Distance Telephone","1","2","Philippines","PH","Metro Manila","00","Manggahan",14.601,121.096,1.49837,"Pasig, Metro Manila, Philippines","Pasig","locality","Philippines","PH","Metro Manila","","","",2.40871
8551479339,"2019-09-01 00:00:38","82311039","95.24.xxx.xxx",39990,48995,17,"Rostov On Don","Russia","RU",47.2357,39.7015,"Beeline","Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Beeline Home","1","2","Russia","RU","Rostov Oblast","ROS","Rostov-on-Don",47.236,39.713,0.584463,"Rostov-on-Don, Rostov Oblast, Russia","Rostov-on-Don","locality","Russia","RU","Rostov Oblast","gorod Rostov-na-Donu","","344001",0.939555
8551479340,"2019-09-01 00:00:38","2241189086","95.249.xxx.xxx",24160,19991,15,"Trieste","Italy","IT",45.6495,13.7768,"Telecom Italia S.p.A.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36","Telecom Italia Mobile","1","2","Italy","IT","Friuli-Venezia Giulia","36","Torsa",45.879,13.119,35.4932,"Rivignano, Province of Udine, Italy","Rivignano","administrative_area_level_3","Italy","IT","Friuli-Venezia Giulia","Province of Udine","Rivignano","33050",57.0572
8551479353,"2019-09-01 00:00:38","475337225","36.81.xxx.xxx",46793,9844,5,"Semarang","Indonesia","ID",-6.9667,110.4167,"PT. Telekomunikasi Indonesia","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.53","PT TELKOM INDONESIA","1","2","Indonesia","ID","Special Region of Yogyakarta","YO","Sendangagung",-7.724,110.236,53.8704,"Minggir, Sendangagung, Minggir, Kabupaten Sleman, Daerah Istimewa Yogyakarta, Indonesia","Minggir","administrative_area_level_5","Indonesia","ID","Special Region of Yogyakarta","Sleman Regency","Minggir, Sendangagung, Minggir","55562",86.5995
8551479358,"2019-09-01 00:00:38","511734242","120.29.xxx.xxx",9823,3536,7,"Angeles City","Philippines","PH",15.1450,120.5887,"Converge ICT Solutions Inc.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Comclark","0","2","Philippines","PH","Central Luzon","03","Bahay Pare",15.032,120.880,21.0053,"Candaba, 2013 Pampanga, Philippines","Candaba","locality","Philippines","PH","Central Luzon","Pampanga","","",33.7672
8551479360,"2019-09-01 00:00:38","1238178705","195.1.xxx.xxx",22639,15984,13,"Stockholm","Sweden","SE",59.3294,18.0686,"SUNET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Globalconnect As","1","2","Norway","NO","Ostfold","01","Moss",59.436,10.669,260.638,"Moss, Norway","Moss","locality","Norway","NO","Ostfold","Moss","","1596",418.99
8551479361,"2019-09-01 00:00:38","316300402","122.177.xxx.xxx",56199,91693,4,"Noida","India","IN",28.5700,77.3200,"Esto Internet","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Airtel Broadband","1","2","India","IN","Uttar Pradesh","UP","Indirapuram",28.640,77.369,5.73086,"Noida, Uttar Pradesh 201301, India","Noida","locality","India","IN","Uttar Pradesh","Gautam Buddh Nagar","","201301",9.21266
8551479368,"2019-09-01 00:00:38","1576494064","223.190.xxx.xxx",56067,9039,7,"New Delhi","India","IN",28.6100,77.2300,"MNR Broadband Service Pvt. Ltd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36","Airtel","1","4","India","IN","Delhi","DL","New Friends Colony",28.567,77.272,3.92769,"New Delhi, Delhi 110001, India","New Delhi","locality","India","IN","Delhi","","","110014",6.31397
8551479369,"2019-09-01 00:00:38","435799285","90.48.xxx.xxx",19532,724,48,"Andorra La Vella","Andorra","AD",42.5235,1.5000,"Andorra Telecom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Orange","1","2","France","FR","Occitanie","OCC","Conques-sur-Orbiel",43.266,2.416,69.2856,"Conques-sur-Orbiel, France","Conques-sur-Orbiel","locality","France","FR","Languedoc-Roussillon","Aude","","11600",111.38
8551479370,"2019-09-01 00:00:38","97537343","122.173.xxx.xxx",30107,25001,10,"New Delhi","India","IN",28.6100,77.2300,"Bharti Airtel Ltd","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0","Airtel Broadband","1","2","India","IN","Punjab","PB","Dhunda",30.730,76.396,155.006,"Fatehgarh Sahib, Punjab, India","Fatehgarh Sahib","administrative_area_level_2","India","IN","Punjab","Fatehgarh Sahib","","140412",249.181
8551479372,"2019-09-01 00:00:38","92822101","115.187.xxx.xxx",34625,25351,36,"Kolkata","India","IN",22.5667,88.3667,"Adhi Support Pvt. Ltd.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Alliance Broadband Services Pvt.","1","2","India","IN","West Bengal","WB","Hatiara",22.602,88.449,5.83667,"New Town, West Bengal, India","New Town","locality","India","IN","West Bengal","North 24 Parganas","","700157",9.38275
8551479377,"2019-09-01 00:00:38","2179701050","103.75.xxx.xxx",20570,22323,37,"Kolkata","India","IN",22.5726,88.3639,"IKF TECHNOLOGIES LTD","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Speednet Unique Network Pvt","0","2","India","IN","West Bengal","WB","Rishra",22.714,88.347,9.84826,"Konnagar, Mirpur, West Bengal 712235, India","Konnagar","sublocality_level_1","India","IN","West Bengal","Hooghly","","712235",15.8316
8551479383,"2019-09-01 00:00:38","297536895","91.214.xxx.xxx",59273,57554,4,"Tyumen","Russian Federation","RU",57.1500,65.5333,"TeleSeti LTD","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Teleseti Ltd","1","2","Russia","RU","Tyumen Oblast","TYU","Bogandinskiy",56.893,65.893,22.3276,"Tyumensky District, Tyumen Oblast, Russia","Tyumensky District","administrative_area_level_2","Russia","RU","Tyumen Oblast","Tyumensky District","","625531",35.8928
8551479386,"2019-09-01 00:00:38","2135212210","115.238.xxx.xxx",4384,4861,14,"Shenzhen","China","CN",22.5333,114.1333,"China Mobile,Guangdong","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.3.1 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom Zhejiang","1","2","China","CN","Guangdong","GD","Jiufo",23.356,113.516,69.1833,"Guangzhou, Guangdong, China","Guangzhou","locality","China","CN","Guangdong","","","",111.216
8551479388,"2019-09-01 00:00:38","2241180001","117.173.xxx.xxx",258285,132981,13,"Chengdu","China","CN",30.6586,104.0647,"China Unicom","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36","China Mobile Guangdong","1","4","China","CN","Sichuan","SC","Dazhou",31.215,107.500,207.471,"Dazhou, Sichuan, China","Dazhou","locality","China","CN","Sichuan","","","",333.521
8551479390,"2019-09-01 00:00:38","658134225","62.133.xxx.xxx",4431,825,32,"Ufa","Russian Federation","RU",54.7500,55.9667,"Bashinformsvyaz","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 YaBrowser/19.9.0.1343 Yowser/2.5 Safari/537.36","PJSC Bashinformsvyaz","1","2","Russia","RU","Republic of Bashkortostan","BA","Ufa",54.775,56.037,3.31267,"Ufimsky District, Republic of Bashkortostan, Russia","Ufimsky District","administrative_area_level_2","Russia","RU","Republic of Bashkortostan","Ufimsky District","","450511",5.32529
8551479395,"2019-09-01 00:00:38","627591285","49.149.xxx.xxx",4952,1252,6,"Lucena","Philippines","PH",13.9333,121.6167,"PLDT","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36","Philippine Long Distance Telephone","1","2","Philippines","PH","Calabarzon","40","Binagbag",13.866,121.936,21.9674,"Philippines","Philippines","country","Philippines","PH","","","","",35.3138
8551479401,"2019-09-01 00:00:38","30323591","75.157.xxx.xxx",7168,5368,10,"Vancouver, BC","Canada","CA",49.2505,-123.1119,"TELUS Mobility","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36","TELUS Communications","1","2","Canada","CA","British Columbia","BC","Saanich",48.549,-123.369,49.8742,"Victoria, BC V8Y, Canada","Cordova Bay","locality","Canada","CA","British Columbia","Capital","Saanich","V8Y",80.1755
8551479403,"2019-09-01 00:00:39","1827411149","103.117.xxx.xxx",20398,2307,21,"Mumbai","India","IN",18.9647,72.8258,"OneBroadband","Mozilla/5.0 (Windows NT 6.1; rv:68.0) Gecko/20100101 Firefox/68.0","Alien Dns Pvt","1","2","India","IN","Maharashtra","MH","Kalyan",19.250,73.150,28.9559,"Kalyan, Maharashtra 421301, India","Kalyan","locality","India","IN","Maharashtra","Thane","","421301",46.5482
8551479405,"2019-09-01 00:00:39","1618652927","218.77.xxx.xxx",94613,83197,15,"Wuhan","China","CN",30.5833,114.2833,"China Telecom Wuhan Branch-2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.5 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom","1","2","China","CN","Hunan","HN","Hengyang",26.888,112.615,274.885,"Hengyang, Hunan, China","Hengyang","locality","China","CN","Hunan","","","",441.893
8551479410,"2019-09-01 00:00:39","324528260","71.33.xxx.xxx",20601,1914,15,"Denver, CO","United States","US",39.7392,-104.9903,"fdcservers.net","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","CenturyLink","1","2","United States","US","Colorado","CO","Eldorado Springs",39.935,-105.280,20.5302,"Boulder County, CO, USA","Boulder County","administrative_area_level_2","United States","US","Colorado","Boulder County","","80027",33.0034
8551479412,"2019-09-01 00:00:39","183487150","188.233.xxx.xxx",184443,219467,45,"Kamenolomni","Russia","RU",47.6723,40.2041,"SFERA LLC","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 YaBrowser/19.3.2.177 Yowser/2.5 Safari/537.36","JSC ER-Telecom Holding","1","2","Russia","RU","Volgograd Oblast","VGG","Volgograd",48.719,44.501,210.943,"Volgograd, Volgograd Oblast, Russia","Volgograd","locality","Russia","RU","Volgograd Oblast","gorod Volgograd","","400087",339.103
8551479414,"2019-09-01 00:00:39","218234327","49.145.xxx.xxx",148131,154776,0,"Cebu City","Philippines","PH",10.2833,123.9000,"PLDT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Philippine Long Distance Telephone","1","2","Philippines","PH","Central Visayas","07","City of Carcar",10.566,123.624,27.1202,"Philippines","Philippines","country","Philippines","PH","","","","",43.5971
8551479421,"2019-09-01 00:00:39","1214681137","24.133.xxx.xxx",8885,1838,23,"Istanbul","Turkey","TR",41.0136,28.9550,"Doruknet","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Turksat Uydu-Net Internet","1","2","Turkey","TR","İstanbul","34","Umraniye",41.016,29.083,6.69959,"Istanbul, İstanbul, Turkey","Istanbul","locality","Turkey","TR","İstanbul","","","34660",10.7699
8551479425,"2019-09-01 00:00:39","2181802499","49.36.xxx.xxx",15969,3189,16,"Mumbai","India","IN",18.9647,72.8258,"HNS","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36","Jio","1","2","India","IN","Maharashtra","MH","Mumbai",18.975,72.825,0.712432,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400012",1.14527
8551479427,"2019-09-01 00:00:39","2241189173","114.111.xxx.xxx",80973,29103,15,"Seoul","South Korea","KR",37.5833,127.0000,"Speedtest.net","Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0","Tbroad Suwon Broadcasting Corporation","1","2","South Korea","KR","Busan","26","Busan",35.102,129.040,205.804,"Busan, South Korea","Busan","locality","South Korea","KR","","","","600-014",330.841
8551479428,"2019-09-01 00:00:39","297131701","5.158.xxx.xxx",83376,77693,2,"Cheboksary","Russia","RU",56.1103,47.2511,"Rostelecom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Infolink LLC","1","2","Russia","RU","Chuvashia Republic","CU","Cheboksary",56.132,47.251,1.51516,"Cheboksary, Chuvashia Republic, Russia","Cheboksary","locality","Russia","RU","Chuvashia Republic","gorod Cheboksary","","428003",2.43569
8551479431,"2019-09-01 00:00:39","2241189177","181.21.xxx.xxx",12039,495,26,"Buenos Aires","Argentina","AR",-34.6036,-58.3817,"Telecentro","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36","Telefonica de Argentina","1","2","Argentina","AR","Buenos Aires Province","B","Remedios de Escalada",-34.733,-58.383,8.97183,"Banfield, Buenos Aires Province, Argentina","Banfield","locality","Argentina","AR","Buenos Aires Province","Lomas de Zamora Partido","","B1825",14.4227
8551479432,"2019-09-01 00:00:39","1437567626","184.22.xxx.xxx",13693,15770,8,"Bangkok","Thailand","TH",13.7500,100.4833,"Symphony Communication Public Company Limited","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0","AIS Fibre","1","2","Thailand","TH","Bangkok","10","Sathorn",13.759,100.488,0.751235,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10300",1.20765
8551479433,"2019-09-01 00:00:39","2241189179","93.133.xxx.xxx",72410,31488,10,"Dusseldorf","Germany","DE",51.2256,6.7828,"myLoc managed IT AG","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 OPR/63.0.3368.43","O2 Deutschland","1","2","Germany","DE","North Rhine-Westphalia","NW","Wattenscheid",51.483,7.133,23.3873,"Bochum, Germany","Bochum","locality","Germany","DE","North Rhine-Westphalia","Arnsberg","","44867",37.5963
